87439234,284th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-04-07,42,http://nla.gov.au/nla.news-article87439234,N,963,0
87442724,"286th, LIST. Killed in Action.","Chronicle (Adelaide, SA : 1895 - 1954)",1917-04-14,43,http://nla.gov.au/nla.news-article87442724,N,1066,0
87440159,289th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-04-28,43,http://nla.gov.au/nla.news-article87440159,N,790,0
87602958,294th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-05-12,37,http://nla.gov.au/nla.news-article87602958,N,1173,0
87609219,296th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-05-19,37,http://nla.gov.au/nla.news-article87609219,N,1294,1
87609217,297th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-05-19,37,http://nla.gov.au/nla.news-article87609217,N,676,5
87609126,298th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-05-19,33,http://nla.gov.au/nla.news-article87609126,N,398,0
87607571,302nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-05-26,33,http://nla.gov.au/nla.news-article87607571,N,481,0
87604068,304th. LIST Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-02,37,http://nla.gov.au/nla.news-article87604068,N,650,0
87603753,305th CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-02,33,http://nla.gov.au/nla.news-article87603753,N,179,0
87604744,309th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-16,39,http://nla.gov.au/nla.news-article87604744,N,715,0
87604820,310th CASUALTY LIST SOUTH AUSTRALIA Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-16,34,http://nla.gov.au/nla.news-article87604820,N,464,0
87607990,312th LIST. Killed in action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-23,38,http://nla.gov.au/nla.news-article87607990,N,468,0
87608658,315th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-30,38,http://nla.gov.au/nla.news-article87608658,N,474,0
87608721,316th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-06-30,34,http://nla.gov.au/nla.news-article87608721,N,599,0
87606776,317th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-07,37,http://nla.gov.au/nla.news-article87606776,N,625,0
87603330,"319th, LIST. Killed in Action.","Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-14,37,http://nla.gov.au/nla.news-article87603330,N,358,0
87603327,320th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-14,37,http://nla.gov.au/nla.news-article87603327,N,428,0
87603420,321st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-14,34,http://nla.gov.au/nla.news-article87603420,N,529,0
87603475,322nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-14,34,http://nla.gov.au/nla.news-article87603475,N,672,1
87606394,325th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-21,34,http://nla.gov.au/nla.news-article87606394,N,1203,0
87608373,326th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-07-28,38,http://nla.gov.au/nla.news-article87608373,N,592,2
87607155,328th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-08-04,34,http://nla.gov.au/nla.news-article87607155,N,624,0
87605733,329th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-08-11,34,http://nla.gov.au/nla.news-article87605733,N,581,0
87604270,330th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-08-18,37,http://nla.gov.au/nla.news-article87604270,N,440,0
87604527,332nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-08-25,34,http://nla.gov.au/nla.news-article87604527,N,552,0
87411250,333rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-09-01,38,http://nla.gov.au/nla.news-article87411250,N,1812,0
87414023,335th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-09-08,38,http://nla.gov.au/nla.news-article87414023,N,563,0
87412050,"337th, LIST Killed in Action.","Chronicle (Adelaide, SA : 1895 - 1954)",1917-09-15,38,http://nla.gov.au/nla.news-article87412050,N,707,0
87412558,340th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-10-06,34,http://nla.gov.au/nla.news-article87412558,N,545,0
87412905,342nd CASUALTY LIST SOUTH AUSTRALIA. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-10-20,34,http://nla.gov.au/nla.news-article87412905,N,524,0
87410116,344th LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-10-27,38,http://nla.gov.au/nla.news-article87410116,N,518,0
87410007,345th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-10-27,34,http://nla.gov.au/nla.news-article87410007,N,1143,0
87413795,348th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-03,34,http://nla.gov.au/nla.news-article87413795,N,1035,0
87412308,350th List. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-10,38,http://nla.gov.au/nla.news-article87412308,N,699,0
87412239,351st CASUALTY LIST SOUTH AUSTRALIA. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-10,34,http://nla.gov.au/nla.news-article87412239,N,1360,0
87410645,352nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-17,34,http://nla.gov.au/nla.news-article87410645,N,1114,0
87415425,354th LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-24,37,http://nla.gov.au/nla.news-article87415425,N,944,0
87415318,355th CASUALTY LIST SOUTH AUSTRALIA Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-11-24,34,http://nla.gov.au/nla.news-article87415318,N,853,0
87414647,357th. LIST. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-01,38,http://nla.gov.au/nla.news-article87414647,N,637,0
87414752,358th LIST. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-01,38,http://nla.gov.au/nla.news-article87414752,N,578,0
87414600,359th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-01,34,http://nla.gov.au/nla.news-article87414600,N,830,1
87415056,361st. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-08,38,http://nla.gov.au/nla.news-article87415056,N,563,0
